73CSV  	
// AQ6373B OPTICAL SPECTRUM ANALYZER //                 
35
"CTRWL", 976.000000
"SPAN",  50.000000
"START WL", 951.000000
"STOP WL",1001.000000
"WLFREQ", 0
"REFL",-34.5
"LSCL",10.0
"RESLN",0.050
"AVG",   1
"SMPLAUTO",      1
"SMPL",       5001
"SMPLINTVL",0.0100
"HIGH1"
"MEAS"
"LSUNT",0
"NMSKH","OFF"
"RESCOR",0
"SMOOTH",0
"MEASWL",0
"SWPSPD",0
"CHGPT",          0
"RESCAL0_0",       9389
"RESCAL0_1",        538
"RESCAL0_2",    -340913
"RESCAL1_0",       9652
"RESCAL1_1",         64
"RESCAL1_2",     -41039
"CORESIZE", 0







"[TRACE DATA]"
 951.0000, -84.245
 951.0100, -80.545
 951.0200,-210.000
 951.0300, -99.323
 951.0400,-210.000
 951.0500, -77.232
 951.0600, -81.053
 951.0700, -78.820
 951.0800, -80.280
 951.0900, -80.724
 951.1000, -77.176
 951.1100, -81.755
 951.1200, -78.603
 951.1300, -81.958
 951.1400, -78.338
 951.1500, -84.802
 951.1600, -79.430
 951.1700, -78.495
 951.1800, -84.976
 951.1900, -79.860
 951.2000, -89.935
 951.2100,-210.000
 951.2200, -78.271
 951.2300, -81.493
 951.2400, -78.065
 951.2500,-210.000
 951.2600, -84.539
 951.2700, -77.461
 951.2800, -87.736
 951.2900, -79.630
 951.3000, -75.750
 951.3100, -78.544
 951.3200, -79.912
 951.3300, -78.617
 951.3400, -77.378
 951.3500, -79.116
 951.3600, -83.720
 951.3700, -76.344
 951.3800, -81.514
 951.3900, -86.668
 951.4000, -82.386
 951.4100, -77.928
 951.4200, -76.450
 951.4300, -76.467
 951.4400, -79.196
 951.4500,-210.000
 951.4600, -79.275
 951.4700, -79.121
 951.4800, -76.835
 951.4900, -83.153
 951.5000, -78.594
 951.5100, -82.712
 951.5200, -80.227
 951.5300, -80.788
 951.5400, -78.267
 951.5500, -82.200
 951.5600, -76.556
 951.5700, -80.670
 951.5800, -77.031
 951.5900,-210.000
 951.6000, -84.632
 951.6100, -78.102
 951.6200, -79.097
 951.6300, -79.498
 951.6400, -79.950
 951.6500, -81.860
 951.6600, -78.059
 951.6700,-210.000
 951.6800, -79.370
 951.6900, -84.452
 951.7000,-210.000
 951.7100,-210.000
 951.7200, -83.195
 951.7300, -80.657
 951.7400, -81.207
 951.7500, -76.442
 951.7600, -80.935
 951.7700, -81.672
 951.7800, -77.779
 951.7900, -79.910
 951.8000, -80.512
 951.8100, -84.265
 951.8200, -80.531
 951.8300, -77.442
 951.8400,-210.000
 951.8500, -78.202
 951.8600, -77.979
 951.8700, -78.473
 951.8800, -79.363
 951.8900, -81.211
 951.9000, -78.475
 951.9100, -81.677
 951.9200, -79.510
 951.9300, -80.421
 951.9400, -82.302
 951.9500, -78.818
 951.9600, -76.838
 951.9700, -77.880
 951.9800,-210.000
 951.9900, -75.711
 952.0000, -78.079
 952.0100, -78.538
 952.0200, -79.647
 952.0300, -79.586
 952.0400, -76.861
 952.0500, -85.918
 952.0600, -77.543
 952.0700, -78.367
 952.0800, -84.306
 952.0900, -82.798
 952.1000, -77.183
 952.1100, -78.645
 952.1200, -75.738
 952.1300, -77.030
 952.1400, -79.566
 952.1500, -79.485
 952.1600, -80.075
 952.1700, -75.703
 952.1800, -78.899
 952.1900, -78.395
 952.2000, -78.345
 952.2100, -76.823
 952.2200, -76.557
 952.2300, -80.210
 952.2400, -91.039
 952.2500, -76.774
 952.2600, -87.130
 952.2700, -85.651
 952.2800, -76.297
 952.2900, -78.379
 952.3000,-210.000
 952.3100, -80.217
 952.3200, -77.945
 952.3300, -81.354
 952.3400, -79.081
 952.3500, -77.838
 952.3600, -78.763
 952.3700,-210.000
 952.3800, -78.527
 952.3900, -75.618
 952.4000, -76.103
 952.4100, -80.430
 952.4200, -82.185
 952.4300,-210.000
 952.4400, -82.017
 952.4500, -78.810
 952.4600, -81.352
 952.4700, -76.126
 952.4800, -77.684
 952.4900,-210.000
 952.5000, -79.881
 952.5100, -78.472
 952.5200, -79.949
 952.5300, -79.510
 952.5400, -78.938
 952.5500, -79.623
 952.5600, -80.316
 952.5700, -81.465
 952.5800, -84.013
 952.5900, -77.927
 952.6000, -82.213
 952.6100, -78.884
 952.6200, -78.005
 952.6300, -77.780
 952.6400, -77.155
 952.6500, -79.067
 952.6600, -95.550
 952.6700, -79.657
 952.6800, -83.588
 952.6900, -77.465
 952.7000, -77.347
 952.7100, -80.382
 952.7200, -77.443
 952.7300, -83.621
 952.7400, -80.781
 952.7500, -78.666
 952.7600, -86.286
 952.7700,-210.000
 952.7800, -78.887
 952.7900, -78.975
 952.8000, -82.822
 952.8100,-210.000
 952.8200, -76.801
 952.8300, -78.344
 952.8400, -75.485
 952.8500, -78.021
 952.8600, -78.582
 952.8700, -78.099
 952.8800, -76.150
 952.8900, -87.834
 952.9000, -79.870
 952.9100, -80.799
 952.9200, -79.583
 952.9300, -76.178
 952.9400, -80.021
 952.9500, -82.873
 952.9600, -76.658
 952.9700, -79.021
 952.9800, -76.317
 952.9900, -77.935
 953.0000, -79.567
 953.0100, -85.397
 953.0200, -79.769
 953.0300, -80.002
 953.0400, -76.157
 953.0500, -76.827
 953.0600, -79.390
 953.0700, -85.125
 953.0800, -80.023
 953.0900, -78.458
 953.1000, -83.319
 953.1100, -77.182
 953.1200, -81.430
 953.1300, -78.907
 953.1400, -87.660
 953.1500, -78.859
 953.1600, -76.504
 953.1700,-210.000
 953.1800, -81.801
