73CSV  	
// AQ6373B OPTICAL SPECTRUM ANALYZER //                 
35
"CTRWL", 450.000000
"SPAN",  30.000000
"START WL", 435.000000
"STOP WL", 465.000000
"WLFREQ", 0
"REFL",-55.6
"LSCL",10.0
"RESLN",0.050
"AVG",   1
"SMPLAUTO",      1
"SMPL",       3001
"SMPLINTVL",0.0100
"HIGH1"
"MEAS"
"LSUNT",0
"NMSKH","OFF"
"RESCOR",0
"SMOOTH",0
"MEASWL",0
"SWPSPD",0
"CHGPT",         -1
"RESCAL0_0",       9389
"RESCAL0_1",        538
"RESCAL0_2",    -340913
"RESCAL1_0",       9652
"RESCAL1_1",         64
"RESCAL1_2",     -41039
"CORESIZE", 0







"[TRACE DATA]"
 435.0000, -71.019
 435.0100,-210.000
 435.0200, -74.625
 435.0300,-210.000
 435.0400, -80.983
 435.0500, -81.814
 435.0600, -78.339
 435.0700, -71.010
 435.0800, -80.503
 435.0900, -80.422
 435.1000, -74.400
 435.1100, -74.230
 435.1200, -71.675
 435.1300,-210.000
 435.1400, -73.269
 435.1500, -84.229
 435.1600, -78.749
 435.1700, -78.522
 435.1800, -76.611
 435.1900, -73.736
 435.2000,-210.000
 435.2100, -74.178
 435.2200, -71.755
 435.2300, -69.292
 435.2400, -81.546
 435.2500,-210.000
 435.2600,-210.000
 435.2700, -85.118
 435.2800,-210.000
 435.2900, -73.391
 435.3000,-210.000
 435.3100, -71.280
 435.3200, -70.713
 435.3300, -68.330
 435.3400,-210.000
 435.3500,-210.000
 435.3600, -71.428
 435.3700, -73.559
 435.3800, -75.527
 435.3900, -76.799
 435.4000,-210.000
 435.4100, -69.646
 435.4200, -71.603
 435.4300,-210.000
 435.4400,-210.000
 435.4500, -71.016
 435.4600,-210.000
 435.4700, -72.341
 435.4800, -71.300
 435.4900, -77.663
 435.5000, -74.442
 435.5100, -77.807
 435.5200, -75.732
 435.5300, -87.128
 435.5400, -71.042
 435.5500,-210.000
 435.5600,-210.000
 435.5700,-210.000
 435.5800, -74.333
 435.5900,-210.000
 435.6000, -72.635
 435.6100, -78.631
 435.6200, -70.280
 435.6300, -70.313
 435.6400,-210.000
 435.6500,-210.000
 435.6600, -71.316
 435.6700, -70.989
 435.6800, -77.278
 435.6900, -73.758
 435.7000, -72.517
 435.7100, -73.053
 435.7200,-210.000
 435.7300, -84.662
 435.7400, -74.173
 435.7500,-210.000
 435.7600, -78.612
 435.7700,-210.000
 435.7800, -70.939
 435.7900,-210.000
 435.8000, -75.164
 435.8100,-210.000
 435.8200, -79.361
 435.8300,-210.000
