73CSV  	
// AQ6373B OPTICAL SPECTRUM ANALYZER //                 
35
"CTRWL", 450.000000
"SPAN",  30.000000
"START WL", 435.000000
"STOP WL", 465.000000
"WLFREQ", 0
"REFL",-40.4
"LSCL",10.0
"RESLN",0.050
"AVG",   1
"SMPLAUTO",      1
"SMPL",       3001
"SMPLINTVL",0.0100
"HIGH1"
"MEAS"
"LSUNT",0
"NMSKH","OFF"
"RESCOR",0
"SMOOTH",0
"MEASWL",0
"SWPSPD",0
"CHGPT",         -1
"RESCAL0_0",       9389
"RESCAL0_1",        538
"RESCAL0_2",    -340913
"RESCAL1_0",       9652
"RESCAL1_1",         64
"RESCAL1_2",     -41039
"CORESIZE", 0







"[TRACE DATA]"
 435.0000, -71.774
 435.0100,-210.000
 435.0200, -74.621
 435.0300, -74.859
 435.0400,-210.000
 435.0500, -76.057
 435.0600, -70.271
 435.0700, -86.699
 435.0800,-210.000
 435.0900, -72.529
 435.1000, -85.612
 435.1100, -71.656
 435.1200,-210.000
 435.1300, -82.841
 435.1400,-210.000
 435.1500, -71.998
 435.1600,-210.000
 435.1700, -76.214
 435.1800, -80.097
 435.1900, -86.906
 435.2000, -74.771
 435.2100,-210.000
 435.2200,-210.000
 435.2300,-210.000
 435.2400, -80.060
 435.2500,-210.000
 435.2600,-210.000
 435.2700, -74.181
 435.2800,-210.000
 435.2900, -75.224
 435.3000, -71.388
 435.3100, -80.571
 435.3200, -70.166
 435.3300, -70.999
 435.3400,-210.000
 435.3500, -70.888
 435.3600, -75.315
 435.3700, -72.956
 435.3800, -74.358
 435.3900, -72.637
 435.4000, -74.151
 435.4100, -76.252
 435.4200, -77.051
 435.4300, -73.925
 435.4400, -81.531
 435.4500, -78.035
 435.4600, -85.310
 435.4700, -73.338
 435.4800, -74.280
 435.4900,-210.000
 435.5000, -78.341
 435.5100, -73.537
 435.5200, -72.824
 435.5300,-210.000
 435.5400, -70.529
 435.5500, -76.943
 435.5600, -78.101
 435.5700,-210.000
 435.5800,-210.000
 435.5900,-210.000
 435.6000,-210.000
 435.6100, -74.645
 435.6200,-210.000
 435.6300, -69.421
 435.6400, -76.004
 435.6500, -69.815
 435.6600,-210.000
 435.6700, -81.455
 435.6800, -77.912
 435.6900, -73.050
 435.7000, -79.750
 435.7100, -70.700
 435.7200, -79.005
 435.7300, -81.576
 435.7400, -69.591
 435.7500, -75.786
 435.7600, -78.102
 435.7700, -76.284
 435.7800,-210.000
 435.7900,-210.000
 435.8000,-210.000
 435.8100,-210.000
 435.8200, -71.684
 435.8300, -77.610
