73CSV  	
// AQ6373B OPTICAL SPECTRUM ANALYZER //                 
35
"CTRWL", 450.000000
"SPAN",  30.000000
"START WL", 435.000000
"STOP WL", 465.000000
"WLFREQ", 0
"REFL",-36.3
"LSCL",10.0
"RESLN",0.050
"AVG",   1
"SMPLAUTO",      1
"SMPL",       3001
"SMPLINTVL",0.0100
"HIGH1"
"MEAS"
"LSUNT",0
"NMSKH","OFF"
"RESCOR",0
"SMOOTH",0
"MEASWL",0
"SWPSPD",0
"CHGPT",         -1
"RESCAL0_0",       9389
"RESCAL0_1",        538
"RESCAL0_2",    -340913
"RESCAL1_0",       9652
"RESCAL1_1",         64
"RESCAL1_2",     -41039
"CORESIZE", 0







"[TRACE DATA]"
 435.0000, -72.094
 435.0100,-210.000
 435.0200,-210.000
 435.0300, -74.231
 435.0400, -72.366
 435.0500, -79.109
 435.0600, -74.902
 435.0700, -79.510
 435.0800, -78.448
 435.0900, -70.759
 435.1000,-210.000
 435.1100,-210.000
 435.1200, -75.923
 435.1300,-210.000
 435.1400, -73.040
 435.1500, -74.472
 435.1600,-210.000
 435.1700,-210.000
 435.1800, -76.062
 435.1900, -77.203
 435.2000, -81.397
 435.2100,-210.000
 435.2200,-210.000
 435.2300, -71.499
 435.2400, -73.062
 435.2500,-210.000
 435.2600,-210.000
 435.2700,-210.000
 435.2800,-210.000
 435.2900, -71.485
 435.3000,-210.000
 435.3100, -82.258
 435.3200, -84.012
 435.3300,-210.000
 435.3400,-210.000
 435.3500, -72.832
 435.3600, -82.892
 435.3700,-210.000
 435.3800,-210.000
 435.3900, -68.573
 435.4000, -75.651
 435.4100, -74.858
 435.4200,-210.000
 435.4300, -79.935
 435.4400,-210.000
 435.4500, -77.416
 435.4600, -72.450
 435.4700, -77.346
 435.4800, -75.789
 435.4900, -75.304
 435.5000,-210.000
 435.5100,-210.000
 435.5200,-210.000
 435.5300, -76.079
 435.5400,-210.000
 435.5500,-210.000
 435.5600,-210.000
 435.5700,-210.000
 435.5800,-210.000
 435.5900,-210.000
 435.6000, -72.692
 435.6100, -90.222
 435.6200,-210.000
 435.6300,-210.000
 435.6400, -71.568
 435.6500,-210.000
 435.6600, -74.707
 435.6700, -76.247
 435.6800,-210.000
 435.6900, -90.590
 435.7000, -75.734
 435.7100, -91.491
 435.7200, -72.891
 435.7300,-210.000
 435.7400, -75.409
 435.7500,-210.000
 435.7600, -73.758
 435.7700,-210.000
 435.7800,-210.000
 435.7900, -72.270
 435.8000, -80.628
 435.8100, -82.719
 435.8200, -74.228
 435.8300, -73.887
